State,Ag.District,County,Year,NPP_C,SD_NPP,yield_C,SD_yield,area_ha,area_sd
ALABAMA,UPPER PLAINS & PIEDMONT,FAYETTE,2020,4375.254607,487.163363,1785.547808,142.4438363,978.9948747,18.0831229
ALABAMA,UPPER PLAINS & PIEDMONT,JEFFERSON,2015,9802.665795,2520.165412,4976.891751,1253.32228,2107.265921,464.8847011
ALABAMA,UPPER PLAINS & PIEDMONT,LAMAR,2015,11194.08184,2864.973112,5680.66174,1416.186514,2671.287572,582.1428122
ALABAMA,UPPER PLAINS & PIEDMONT,LAMAR,2016,3460.565239,375.7795746,1445.10453,104.6611365,1092.754761,17.59341304
ALABAMA,UPPER PLAINS & PIEDMONT,LAMAR,2017,1109.217011,151.0229402,388.6184606,29.23814211,526.0246537,9.896482762
ALABAMA,UPPER PLAINS & PIEDMONT,LEE,2020,809.1759066,117.7378839,361.2510226,34.24047875,113.2985263,2.142905008
ALABAMA,UPPER PLAINS & PIEDMONT,OTHER (COMBINED) COUNTIES,2015,67679.09933,7594.432847,29953.13663,3463.85045,14755.67977,1385.050451
ALABAMA,UPPER PLAINS & PIEDMONT,OTHER (COMBINED) COUNTIES,2016,61282.60996,5432.614592,25514.34527,811.507771,11107.5888,110.1480432
ALABAMA,UPPER PLAINS & PIEDMONT,OTHER (COMBINED) COUNTIES,2017,32663.83658,2935.021375,13640.64822,439.9359506,5261.441704,51.60917948
ALABAMA,UPPER PLAINS & PIEDMONT,OTHER (COMBINED) COUNTIES,2018,32075.17197,2839.194269,13344.53312,423.1391414,5236.948163,53.18112723
ALABAMA,UPPER PLAINS & PIEDMONT,OTHER (COMBINED) COUNTIES,2019,52633.42697,5484.064194,22881.03254,879.4864496,9428.694439,85.47181066
ALABAMA,UPPER PLAINS & PIEDMONT,PICKENS,2015,25903.60373,6682.186652,13146.54242,3306.432415,4943.13036,1076.022613
ALABAMA,UPPER PLAINS & PIEDMONT,RANDOLPH,2015,15845.27713,3375.739303,7867.691789,1669.633787,3646.442388,677.2436914
ALABAMA,UPPER PLAINS & PIEDMONT,RANDOLPH,2016,2881.464497,458.6224746,1286.28077,145.8287929,546.3050422,19.30107345
ALABAMA,UPPER PLAINS & PIEDMONT,RANDOLPH,2017,1826.233225,288.7806876,815.447481,93.30228761,364.0583525,12.7869895
ALABAMA,UPPER PLAINS & PIEDMONT,RANDOLPH,2018,2233.662073,350.5388282,997.3262723,112.0920175,404.8349261,14.14959349
ALABAMA,UPPER PLAINS & PIEDMONT,RANDOLPH,2019,1762.504797,276.471393,786.9198702,88.18814534,404.8245461,14.13553215
ALABAMA,UPPER PLAINS & PIEDMONT,RANDOLPH,2020,1803.479694,286.4328177,805.2323053,92.4135457,339.8928368,11.9271236
ALABAMA,UPPER PLAINS & PIEDMONT,SHELBY,2015,11897.71817,3028.782958,6040.227408,1505.641003,2588.382727,565.2913175
ALABAMA,UPPER PLAINS & PIEDMONT,SHELBY,2016,3725.127834,384.7957422,1523.106036,101.8174995,930.843909,14.54264262
ALABAMA,UPPER PLAINS & PIEDMONT,TALLADEGA,2015,46538.43129,5377.595483,20549.83833,2288.952399,9998.770727,754.7873398
ALABAMA,UPPER PLAINS & PIEDMONT,TALLADEGA,2017,23985.73508,2790.03226,9859.864707,869.8727636,4796.094271,66.52711256
ALABAMA,UPPER PLAINS & PIEDMONT,TALLADEGA,2018,26289.47976,3297.63912,11054.17683,1079.360762,4997.780677,72.31328542
ALABAMA,UPPER PLAINS & PIEDMONT,TALLADEGA,2020,34646.74737,4356.099192,14513.93306,1402.845198,5802.360274,84.16079371
ALABAMA,UPPER PLAINS & PIEDMONT,TALLAPOOSA,2015,13838.02848,2815.362585,6839.84486,1376.597849,1907.189541,356.6869385
ALABAMA,UPPER PLAINS & PIEDMONT,TALLAPOOSA,2016,3805.474641,545.3428308,1699.288712,158.9726889,404.7184274,10.45080726
ALABAMA,UPPER PLAINS & PIEDMONT,TUSCALOOSA,2015,11105.19317,1074.172577,4464.363102,256.9082111,2387.559102,30.64665698
ALABAMA,UPPER PLAINS & PIEDMONT,TUSCALOOSA,2016,10700.52346,1068.79184,4392.012848,266.7011634,2306.798753,30.28963238
ALABAMA,UPPER PLAINS & PIEDMONT,TUSCALOOSA,2017,10457.52381,1010.9564,4186.75107,238.4847629,1841.613946,23.26381288
ALABAMA,UPPER PLAINS & PIEDMONT,TUSCALOOSA,2018,9492.529155,925.2441863,3720.885518,208.3679056,2144.943819,27.3334029
ALABAMA,UPPER PLAINS & PIEDMONT,TUSCALOOSA,2019,11663.99059,1243.697781,4889.511927,322.9582593,2326.909565,30.52907416
ALABAMA,UPPER PLAINS & PIEDMONT,TUSCALOOSA,2020,13053.12003,1335.564045,5406.850464,337.4099833,2509.20153,33.70044097
ALABAMA,UPPER PLAINS & PIEDMONT,WALKER,2015,21084.20109,4949.007036,10588.85972,2450.533106,4878.007475,1018.303129
ALABAMA,UPPER PLAINS & PIEDMONT,WALKER,2018,2714.717779,314.9158911,1130.743929,97.35896662,570.570565,8.956935445
ALABAMA,UPPER PLAINS & PIEDMONT,WALKER,2019,2260.241113,280.2260527,956.9399769,87.6619596,505.7136943,8.459636735
ALABAMA,UPPER PLAINS & PIEDMONT,WALKER,2020,2366.715628,373.2971622,1056.673941,119.7163011,352.2178861,9.146130165
ALABAMA,WIREGRASS,BARBOUR,2015,35494.97049,6713.827601,17225.7182,3283.924604,5208.903539,870.9057042
ALABAMA,WIREGRASS,BARBOUR,2016,13275.42793,1191.805625,5633.046659,227.6902249,2003.619819,34.19758875
ALABAMA,WIREGRASS,BARBOUR,2017,13956.82246,1063.324683,5676.356666,187.3833225,2043.623456,28.99798332
ALABAMA,WIREGRASS,BARBOUR,2018,4646.131484,432.2907423,1725.952231,61.84281754,991.4224244,13.77514822
ALABAMA,WIREGRASS,BARBOUR,2019,6885.338465,841.6821548,3074.050066,165.4304685,687.7881199,22.69980652
ALABAMA,WIREGRASS,BARBOUR,2020,10986.71117,831.5007408,4459.066415,143.3476635,1808.702028,26.64629692
ALABAMA,WIREGRASS,COFFEE,2016,38262.29403,3033.146601,15204.41574,772.7682072,8619.342937,91.86116973
ALABAMA,WIREGRASS,COFFEE,2017,10716.13618,1506.86208,4784.430833,419.3134675,1638.656882,42.26909453
ALABAMA,WIREGRASS,COFFEE,2018,17259.38981,1924.234987,6411.212537,450.9692562,4492.43021,53.38526854
ALABAMA,WIREGRASS,COFFEE,2019,14392.12992,1594.348472,5346.869534,379.6131786,4248.583531,51.0363045
ALABAMA,WIREGRASS,COFFEE,2020,18841.64829,2075.421744,6999.678164,487.5946905,5180.292381,62.18203468
ALABAMA,WIREGRASS,COVINGTON,2015,31624.96612,4098.43602,13694.0336,1905.602259,6778.822263,569.5507298
ALABAMA,WIREGRASS,COVINGTON,2016,21321.72011,1903.503162,8464.702308,570.2146491,4409.801116,40.845321
ALABAMA,WIREGRASS,COVINGTON,2017,22979.66956,2105.923463,9098.532102,595.7562353,4249.577504,45.74052134
ALABAMA,WIREGRASS,COVINGTON,2018,13045.16598,1344.480929,4846.033242,275.6245771,2650.986099,34.63486643
ALABAMA,WIREGRASS,COVINGTON,2019,15759.88143,1483.024328,6283.913765,433.6387269,3479.829651,35.46475088
ALABAMA,WIREGRASS,COVINGTON,2020,25087.44241,2415.137722,10079.48805,752.0833539,4823.920189,46.72654285
ALABAMA,WIREGRASS,CRENSHAW,2015,18826.42463,4778.488027,9556.864487,2371.267269,3166.390932,693.0835883
ALABAMA,WIREGRASS,CRENSHAW,2017,7658.001799,1083.119592,3418.696733,299.4470216,970.9874879,24.76716453
ALABAMA,WIREGRASS,CRENSHAW,2018,4471.263644,629.0115538,1996.030845,172.3040147,728.4047911,18.59385049
ALABAMA,WIREGRASS,DALE,2015,37623.65211,4600.92382,16354.46523,2018.437715,8522.451512,695.5257394
ALABAMA,WIREGRASS,DALE,2016,30404.76304,3474.743481,11963.01886,1074.960265,5625.622445,62.31841624
ALABAMA,WIREGRASS,DALE,2017,28348.05249,3411.113774,10947.5312,1030.801926,5484.360471,59.89833141
ALABAMA,WIREGRASS,DALE,2018,15644.51251,2228.169733,5811.477199,658.0245431,3884.690385,46.1032671
ALABAMA,WIREGRASS,DALE,2019,16475.06565,2007.029927,6333.787917,604.7472773,4168.12919,45.99549288
ALABAMA,WIREGRASS,DALE,2020,23053.67232,2801.36687,8906.390477,839.6943565,5154.88925,55.9864486
ALABAMA,WIREGRASS,GENEVA,2015,65853.65263,5604.738195,27087.43283,2017.609368,17223.72305,695.5923114
ALABAMA,WIREGRASS,GENEVA,2016,69622.22075,6255.507738,28017.41665,1747.03263,14366.85303,131.3721714
ALABAMA,WIREGRASS,GENEVA,2017,61540.72021,5446.970874,23909.52498,1407.135197,13332.62484,128.9955859
ALABAMA,WIREGRASS,GENEVA,2018,47960.44707,4493.945157,18917.32103,1188.771903,10845.85902,108.9224063
ALABAMA,WIREGRASS,GENEVA,2019,27995.36278,3244.995491,10399.33076,801.0409034,8459.858095,101.4759591
ALABAMA,WIREGRASS,GENEVA,2020,60970.71574,5674.657814,24489.61942,1566.659456,12490.27888,123.8550611
ALABAMA,WIREGRASS,HENRY,2015,38302.45986,4198.476007,15580.77749,1512.009519,10923.30166,748.0857194
ALABAMA,WIREGRASS,HENRY,2016,41267.54883,3592.080424,16555.76039,883.2659414,8863.385164,107.1787804
ALABAMA,WIREGRASS,HENRY,2017,33133.32973,3849.838608,12308.26486,958.5450021,7527.442551,113.8969581
ALABAMA,WIREGRASS,HENRY,2018,35796.08382,3168.560773,14195.25239,792.023411,6900.74354,86.99182428
ALABAMA,WIREGRASS,HENRY,2019,33239.31268,2968.984063,13158.69591,733.7990982,7121.294296,88.99905926
ALABAMA,WIREGRASS,HENRY,2020,39551.72531,3526.441985,15650.91916,878.2454443,7416.994235,93.76529806
ALABAMA,WIREGRASS,HOUSTON,2015,48525.47848,4045.733036,18440.58612,724.2154754,15741.97719,172.3054352
ALABAMA,WIREGRASS,HOUSTON,2016,50499.41175,4754.080284,18718.41157,832.1094131,13395.08619,151.7215847
ALABAMA,WIREGRASS,HOUSTON,2017,54986.62966,5162.088933,20384.2401,912.5932492,13396.94131,153.2412593
ALABAMA,WIREGRASS,HOUSTON,2018,53900.04466,4746.514614,20306.99208,839.110373,14526.55035,158.6392855
ALABAMA,WIREGRASS,HOUSTON,2019,53406.93554,4638.378591,20262.06522,830.2147108,13414.20632,150.6718813
ALABAMA,WIREGRASS,HOUSTON,2020,62754.42528,5307.20097,23897.33005,952.3922714,15528.22175,172.2020625
ALABAMA,WIREGRASS,OTHER (COMBINED) COUNTIES,2015,137169.1424,17444.40812,61628.50241,8378.208945,31131.05753,3023.37716
ALABAMA,WIREGRASS,OTHER (COMBINED) COUNTIES,2016,26408.44402,1829.058955,10702.33112,283.5156389,6374.637744,46.58086037
ALABAMA,WIREGRASS,OTHER (COMBINED) COUNTIES,2017,52822.40016,3463.559271,20666.98339,506.0269436,11331.29332,94.79908763
ALABAMA,WIREGRASS,OTHER (COMBINED) COUNTIES,2018,55718.19554,5009.621262,23732.11736,795.3716741,10299.87952,78.45855611
ALABAMA,WIREGRASS,OTHER (COMBINED) COUNTIES,2019,65615.85576,6176.712293,28142.9492,986.9740737,12357.29747,100.024163
ALABAMA,WIREGRASS,PIKE,2015,53032.6825,11815.68179,26343.3769,5834.080823,8408.360255,1470.742559
ALABAMA,WIREGRASS,PIKE,2016,10537.39414,1117.648973,4504.131629,254.7168933,1942.687545,31.90983728
ALABAMA,WIREGRASS,PIKE,2017,13383.86517,1148.05337,5491.873393,263.1128351,2388.141301,27.74341306
ALABAMA,WIREGRASS,PIKE,2019,5883.364953,505.9833694,2149.980574,112.3759587,1545.958321,16.76991872
ALABAMA,WIREGRASS,PIKE,2020,18893.22972,1658.338532,7853.121045,382.7137971,3241.318178,39.31028069
ALABAMA,WIREGRASS,RUSSELL,2015,10121.27355,2622.304633,5135.850626,1293.13775,1623.773854,353.9064975
ALABAMA,WIREGRASS,RUSSELL,2020,1907.153938,266.9317577,851.5073913,74.01965442,392.9122461,22.34479936
ARIZONA,NA,OTHER COUNTIES,2020,31907.68604,6429.738736,12082.14888,2326.578065,4834.267527,1284.608026
ARIZONA,NORTHERN,APACHE,2015,1609.127084,409.1287333,817.2775398,202.0925662,405.873603,87.84330363
ARIZONA,NORTHERN,APACHE,2016,2308.318456,593.3746858,1172.366829,293.3555089,445.200034,97.75987981
ARIZONA,NORTHERN,APACHE,2017,1817.30083,468.3311738,922.9189044,231.3340683,405.1294436,88.73187456
ARIZONA,NORTHERN,MOHAVE,2015,53370.22167,13550.83012,27117.10254,6732.529481,3852.046839,841.9911108
ARIZONA,NORTHERN,MOHAVE,2016,67229.98048,15618.97134,32893.65619,7684.479562,4734.035882,874.188477
ARIZONA,NORTHERN,MOHAVE,2017,74048.92077,18968.47753,37620.23746,9435.712782,4940.183123,1077.70652
ARIZONA,NORTHERN,MOHAVE,2018,63997.55884,16267.34996,32508.28055,8055.887572,4117.953678,907.302237
ARIZONA,NORTHERN,MOHAVE,2020,2320.224759,478.355758,748.7278067,125.3639393,364.9331394,45.17023013
ARIZONA,NORTHERN,OTHER (COMBINED) COUNTIES,2015,8451.055189,1447.462798,3465.491238,576.0884141,1011.951281,140.0152063
ARIZONA,NORTHERN,OTHER (COMBINED) COUNTIES,2016,2024.952914,520.0962051,1028.758659,258.4010631,365.041007,80.13865148
ARIZONA,NORTHERN,OTHER (COMBINED) COUNTIES,2017,19119.14462,3666.286431,6870.155394,1088.730525,2467.15073,346.0293437
ARIZONA,NORTHERN,OTHER (COMBINED) COUNTIES,2018,13241.12924,2716.219854,6185.383175,1316.834038,2104.864819,388.6641808
ARIZONA,NORTHERN,YAVAPAI,2015,4055.654874,1039.688307,2060.457501,516.0236443,527.5903519,116.2575574
ARIZONA,NORTHERN,YAVAPAI,2016,4401.966946,1131.084006,2235.763224,559.6651914,525.9921063,116.6933743
ARIZONA,NORTHERN,YAVAPAI,2017,3484.094243,900.3305139,1769.633614,445.6321416,404.9656955,89.35982195
ARIZONA,SOUTHERN,COCHISE,2015,72699.37367,18545.32043,36925.56679,9170.175756,5876.749262,1288.330346
ARIZONA,SOUTHERN,COCHISE,2016,70720.69723,18037.06157,35930.84527,8963.226968,5531.152112,1219.125985
ARIZONA,SOUTHERN,COCHISE,2017,60164.59032,15651.83481,30552.1507,7715.631353,5264.765519,1160.236849
ARIZONA,SOUTHERN,COCHISE,2018,64149.60019,16602.36571,32581.99006,8205.620559,5063.470837,1115.006322
ARIZONA,SOUTHERN,GRAHAM,2015,5080.299411,1319.055475,2580.501518,653.7396837,727.3992153,160.6463362
ARIZONA,SOUTHERN,GRAHAM,2016,8871.978744,1482.582526,3576.234776,575.452317,1456.343129,217.1147329
ARIZONA,SOUTHERN,GRAHAM,2017,6280.578235,1615.988305,3189.616094,799.4250362,1010.688119,223.2158518
ARIZONA,SOUTHERN,LAPAZ,2015,386429.7945,91225.92654,190392.3734,45232.68375,28716.84442,5534.247024
ARIZONA,SOUTHERN,LAPAZ,2016,360263.3339,91677.17063,182984.8283,45358.8399,23868.00032,5213.755979
ARIZONA,SOUTHERN,LAPAZ,2017,333342.6179,83085.37157,167210.6339,41229.5695,24110.46857,5068.690865
ARIZONA,SOUTHERN,LAPAZ,2018,281234.0943,71900.22328,142837.4953,35516.69321,19917.59734,4369.7626
ARIZONA,SOUTHERN,LAPAZ,2020,9790.690523,2219.746155,3160.810369,610.2472311,1300.248685,235.4705426
ARIZONA,SOUTHERN,MARICOPA,2015,747220.1962,172104.0867,363479.3403,84455.88271,53735.85168,9821.384955
ARIZONA,SOUTHERN,MARICOPA,2016,737681.277,175951.74,366157.3613,86868.8708,50772.45105,9693.959406
ARIZONA,SOUTHERN,MARICOPA,2017,669747.5427,173285.2004,340213.1548,86047.16949,42464.72877,9348.834289
ARIZONA,SOUTHERN,MARICOPA,2018,563677.5202,137409.2569,281275.359,68142.10564,39645.77062,8111.062309
ARIZONA,SOUTHERN,MARICOPA,2020,16046.91118,4723.696878,5177.508398,1380.344672,1938.682522,509.8137795
ARIZONA,SOUTHERN,OTHER (COMBINED) COUNTIES,2015,13338.59108,2419.703397,4962.702224,766.444966,1660.889767,234.4390979
ARIZONA,SOUTHERN,OTHER (COMBINED) COUNTIES,2016,69925.29342,12267.30105,24769.41579,3702.37801,8628.162595,1494.227293
ARIZONA,SOUTHERN,OTHER (COMBINED) COUNTIES,2017,62893.17096,13643.78766,20894.79272,3767.420423,7269.951793,1190.908949
ARIZONA,SOUTHERN,OTHER (COMBINED) COUNTIES,2018,39697.95312,6983.446964,15158.32952,2329.600076,4493.644039,610.7518738
ARIZONA,SOUTHERN,PIMA,2015,42018.73262,7025.049214,16748.08648,2636.191325,4411.719006,624.1853417
ARIZONA,SOUTHERN,PIMA,2016,18950.89898,4750.896092,9628.655848,2361.628252,1092.832159,242.3256555
ARIZONA,SOUTHERN,PIMA,2017,12238.58573,3096.163543,6216.458097,1530.727962,1011.273544,221.0844624
ARIZONA,SOUTHERN,PIMA,2018,16917.11882,4288.105177,8592.377086,2117.794179,1340.755599,294.062788
ARIZONA,SOUTHERN,PINAL,2015,571613.954,109718.9304,260188.7087,52617.61719,48893.87417,7047.180082
ARIZONA,SOUTHERN,PINAL,2016,432663.6239,93931.21355,206920.0127,46223.93704,35743.11947,5819.277485
ARIZONA,SOUTHERN,PINAL,2017,473193.9529,106895.4986,228132.3422,52529.47318,35705.63893,6205.827012
ARIZONA,SOUTHERN,PINAL,2018,449000.2732,104894.3605,220131.985,51736.03452,32425.97315,6023.987682
ARIZONA,SOUTHERN,PINAL,2020,28097.64795,5923.532601,9071.472818,1597.584855,3321.055289,545.7946293
ARIZONA,SOUTHERN,YUMA,2015,351441.8108,52325.56889,145815.5522,22892.34071,32513.49083,3228.054533
ARIZONA,SOUTHERN,YUMA,2016,289681.2531,43468.74387,120123.9005,19011.22878,27551.47188,2677.592696
ARIZONA,SOUTHERN,YUMA,2017,252245.3799,35769.68151,101711.7886,14683.40239,26413.22073,2481.417562
ARIZONA,SOUTHERN,YUMA,2018,271038.4056,38231.38239,109157.9798,15553.77039,25622.50058,2387.26416
ARIZONA,SOUTHERN,YUMA,2020,91181.07599,14160.59614,29425.86041,2943.295564,11331.75328,1041.901099
ARKANSAS,CENTRAL,CONWAY,2015,4089.348191,1174.843644,1319.694273,343.6456447,1008.982641,256.7652497
ARKANSAS,CENTRAL,CONWAY,2016,2855.038817,812.706545,921.495195,237.4945391,647.3874176,165.1164157
ARKANSAS,CENTRAL,CONWAY,2017,22782.27472,3443.528358,7982.521646,801.1406577,7648.186084,91.92316208
ARKANSAS,CENTRAL,CONWAY,2018,19568.24927,2959.281489,6856.486812,690.2452691,6981.189763,84.74455909
ARKANSAS,CENTRAL,CONWAY,2020,19058.19431,2562.834247,6588.953027,618.1818146,7273.075626,198.0525867
ARKANSAS,CENTRAL,FAULKNER,2015,1434.115109,246.6640148,482.9139344,36.65579673,202.3483803,1.842773612
ARKANSAS,CENTRAL,FAULKNER,2016,19593.85142,2316.619438,6707.581421,405.8301135,4330.155332,51.19248633
ARKANSAS,CENTRAL,FAULKNER,2017,10267.51739,1568.738489,3596.587727,361.4393912,3237.477515,54.67488322
ARKANSAS,CENTRAL,FAULKNER,2018,9838.105394,1493.826758,3446.490462,344.1180782,3014.79321,50.58357528
ARKANSAS,CENTRAL,FAULKNER,2020,13841.99472,1573.109228,4767.994207,313.3907512,3791.623324,53.5939525
ARKANSAS,CENTRAL,OTHER (COMBINED) COUNTIES,2015,65163.92893,6418.07548,22541.61123,927.8892129,19590.14571,443.908289
ARKANSAS,CENTRAL,OTHER (COMBINED) COUNTIES,2016,77749.94909,7588.79572,26800.725,994.3661854,18903.38931,394.6370506
ARKANSAS,CENTRAL,OTHER (COMBINED) COUNTIES,2017,78739.33934,7453.125152,27062.41203,954.3508982,16916.15402,327.9495125
ARKANSAS,CENTRAL,OTHER (COMBINED) COUNTIES,2018,9446.687716,892.9145255,3223.62024,137.0100674,3135.407163,66.37298106
ARKANSAS,CENTRAL,OTHER (COMBINED) COUNTIES,2019,33005.58352,3528.253377,14341.8825,571.0072721,4127.377347,34.15643306
ARKANSAS,CENTRAL,PERRY,2015,1085.217014,151.8467044,380.2035704,31.10135929,566.5523212,7.048077195
ARKANSAS,CENTRAL,PULASKI,2015,1821.225456,310.8761132,587.8819547,72.89007901,525.1576233,131.5540755
ARKANSAS,CENTRAL,PULASKI,2017,27375.62859,3738.928713,9591.068456,728.4261663,7770.61393,62.67525429
ARKANSAS,CENTRAL,PULASKI,2018,28659.56184,3922.400395,10040.75583,767.5123932,8560.128602,67.30591557
ARKANSAS,CENTRAL,PULASKI,2020,16879.22558,2336.52233,5912.309896,451.0590731,6515.515632,52.54782638
ARKANSAS,EAST CENTRAL,ARKANSAS,2015,863802.3398,73025.95314,309881.7989,7706.756289,126597.49,1956.482147
ARKANSAS,EAST CENTRAL,ARKANSAS,2016,856232.5074,73299.25328,312378.459,5614.060091,122416.0235,796.3331017
ARKANSAS,EAST CENTRAL,ARKANSAS,2017,800571.8577,62889.89098,295215.7632,5317.185951,121547.2895,844.2038749
ARKANSAS,EAST CENTRAL,ARKANSAS,2018,844082.2859,68792.69114,308559.3668,5508.642823,118950.0674,814.2809998
ARKANSAS,EAST CENTRAL,ARKANSAS,2019,850353.7407,67609.20862,315334.5786,5742.988321,116912.935,781.9516572
ARKANSAS,EAST CENTRAL,ARKANSAS,2020,849961.8615,72154.30085,309559.3217,5536.733275,118088.8414,771.5851275
ARKANSAS,EAST CENTRAL,CRITTENDEN,2015,619998.9267,54075.46937,218381.3076,12480.89452,122311.8558,4084.065973
ARKANSAS,EAST CENTRAL,CRITTENDEN,2016,365138.1775,33265.81276,132620.6109,3711.625445,96840.2243,1499.390858
ARKANSAS,EAST CENTRAL,CRITTENDEN,2017,588545.782,51174.31792,209187.7046,4892.770936,114542.025,1228.895456
ARKANSAS,EAST CENTRAL,CRITTENDEN,2018,62059.98526,7100.384129,27707.31756,895.3956042,6515.121676,110.0862704
ARKANSAS,EAST CENTRAL,CRITTENDEN,2019,324607.9182,30536.73005,121019.1475,2945.911928,79854.05698,931.7073547
ARKANSAS,EAST CENTRAL,CRITTENDEN,2020,570960.1632,47052.64895,204562.4786,4576.33893,108176.9367,1092.534253
ARKANSAS,EAST CENTRAL,CROSS,2015,671280.1198,63085.23338,234589.1622,8700.084816,108106.1621,2329.775957
ARKANSAS,EAST CENTRAL,CROSS,2016,605003.3423,65059.29995,206535.398,5415.102272,103505.6668,977.9743947
ARKANSAS,EAST CENTRAL,CROSS,2017,527972.2969,51500.45009,181260.7919,5253.366685,96199.03493,1041.690308
ARKANSAS,EAST CENTRAL,CROSS,2018,672301.7129,63087.51618,238481.8185,5723.902763,103244.008,907.1564056
ARKANSAS,EAST CENTRAL,CROSS,2019,490690.6433,51328.78769,168093.9519,4585.445175,82085.3309,801.1963184
ARKANSAS,EAST CENTRAL,CROSS,2020,617624.4827,59885.15747,219343.2224,5106.938795,94221.9245,793.9418549
ARKANSAS,EAST CENTRAL,LEE,2015,515865.979,55544.0677,186709.9709,16581.91428,96596.4864,4473.065122
ARKANSAS,EAST CENTRAL,LEE,2016,407045.2139,29589.6291,152639.895,3235.323057,83963.40158,989.0312363
ARKANSAS,EAST CENTRAL,LEE,2017,388590.1832,30554.48325,147904.9211,3546.572029,77918.09728,876.5088854
ARKANSAS,EAST CENTRAL,LEE,2018,321454.5583,26789.05919,125088.0783,3107.036794,71104.76064,810.0147206
ARKANSAS,EAST CENTRAL,LEE,2020,472079.5505,34767.2135,179546.4952,3694.954567,73042.78791,657.1354527
ARKANSAS,EAST CENTRAL,LONOKE,2015,640672.5436,58776.23446,231640.9558,4712.159775,93081.15544,782.4153295
ARKANSAS,EAST CENTRAL,LONOKE,2016,663734.1975,61854.52149,241837.6477,4863.314817,95672.62989,709.7050095
ARKANSAS,EAST CENTRAL,LONOKE,2017,642054.349,58432.35334,234639.9182,4734.834989,95956.3873,722.1052259
ARKANSAS,EAST CENTRAL,LONOKE,2018,507946.6155,58002.43324,188122.5387,4124.169578,47427.65462,415.2331064
ARKANSAS,EAST CENTRAL,LONOKE,2019,564893.6101,48189.10012,210125.4322,4175.59401,78953.17168,580.7099991
ARKANSAS,EAST CENTRAL,LONOKE,2020,656686.5593,63713.2818,239308.9569,4768.090873,86407.82678,619.9187193
ARKANSAS,EAST CENTRAL,MONROE,2015,465742.7006,39961.62795,166621.9501,7553.627014,80074.54287,2190.066843
ARKANSAS,EAST CENTRAL,MONROE,2016,450115.3713,39113.21286,167474.8444,6295.882857,77748.62402,925.5239459
ARKANSAS,EAST CENTRAL,MONROE,2017,449381.9538,36765.23549,166236.7775,6339.738558,76483.16714,1092.050621
ARKANSAS,EAST CENTRAL,MONROE,2018,440855.658,38463.47268,161294.4553,5813.023564,70584.07671,917.5793717
ARKANSAS,EAST CENTRAL,MONROE,2019,350373.4981,29474.37601,131939.6795,5075.478702,55274.37609,650.2439151
ARKANSAS,EAST CENTRAL,MONROE,2020,385384.5912,35645.46986,139798.2579,4991.142371,58975.37755,678.3432346
ARKANSAS,EAST CENTRAL,OTHER (COMBINED) COUNTIES,2015,1065527.331,131682.6696,373941.3674,20831.50492,297551.3546,7720.632663
